Plant Code,Plant Name,State,Latitude,Longitude,Energy Source,Nameplate Capacity (MW)
61550,DG Haverhill CSG,MA,42.817023,-71.116786,SUN,3.0
61552,Fort Detrick Solar PV,MD,39.44,-77.45,SUN,15.7
61553,Klamath Falls Solar 2 CSG,OR,42.183,-121.764,SUN,2.9
61554,Comer Solar,GA,34.0942,-83.1439,SUN,2.0
61555,DG Crystal Spring CSG,MA,41.679836,-70.495276,SUN,4.2
61556,Facebook 1 Solar Energy Center,NM,34.831,-106.762,SUN,10.0
61557,Facebook 2 Solar Energy Center,NM,35.08,-106.865,SUN,10.0
61558,Facebook 3 Solar Energy Center,NM,35.075,-106.865,SUN,10.0
61559,Woodline Solar,OR,42.236443,-121.57766,SUN,8.0
61560,Eagle Point Solar,OR,42.400814,-122.82917,SUN,9.9
61561,Bladen Solar,NC,34.823522,-78.62345,SUN,50.0
61562,Falmouth Landfill Solar,MA,41.610106,-70.598611,SUN,3.0
61563,Denver Metro Solar,CO,39.759298,-104.621139,SUN,1.6
61564,Upland Prairie,IA,43.207406,-95.349397,WND,299.3
61565,English Farms,IA,41.57,-92.40718,WND,171.5
61566,El Dorado Springs Solar Farm,MO,37.858706,-94.002631,SUN,2.5
61570,Veseli Community Solar Garden,MN,44.526806,-93.366494,SUN,1.0
61571,New Germany Community Solar Garden,MN,44.905428,-94.000847,SUN,1.0
61572,Lake Waconia Community Solar Garden,MN,44.874961,-93.815011,SUN,1.0
61573,Lake Waconia IV Community Solar Garden,MN,44.874961,-93.815011,SUN,1.0
61574,Zumbro Community Solar Garden,MN,44.319478,-92.670339,SUN,1.0
61575,Anheuser-Busch Baldwinsville,NY,43.151537,-76.414844,SUN,2.0
61576,Columbia University - Johnson Farms,NY,41.379107,-74.263804,SUN,2.0
61577,Time Warner Cable Enterprises - Martino,NY,43.183689,-75.43048,SUN,2.0
61578,Columbia University - Minisink,NY,41.293747,-74.554452,SUN,2.0
61579,St. Lawrence University - Sutton,NY,43.932397,-75.872257,SUN,2.0
61580,"Tumbleweed Solar, LLC",OR,44.192575,-121.233106,SUN,9.9
61581,"Davis Lane Solar, LLC",NC,36.107345,-76.52924,SUN,5.0
61582,Voyager Wind II,CA,35.073377,-118.268616,WND,128.7
61583,Voyager Wind III,CA,35.060768,-118.264734,WND,43.2
61584,Voyager Wind IV,CA,35.077872,-118.2497,WND,21.6
61585,Scandia CSG,MN,45.2528,-92.8766,SUN,1.0
61586,MontSun Community Solar,MN,45.060283,-93.904656,SUN,5.0
61587,WaveSun Community Solar,MN,45.060844,-93.980233,SUN,5.0
61588,Independence II Solar Farm,MO,39.04,-94.27,SUN,4.1
61589,UL Advanced Wind Turbine Test Facility,TX,34.966012,-101.78412,WND,0.1
61590,DG Foxborough Elm CSG,MA,42.056053,-71.141312,SUN,2.0
61591,Town of Foxborough - Landfill (SREC II),MA,42.059675,-71.135414,SUN,1.2
61593,Westmont 301,CA,33.763012,-118.286558,SUN,1.8
61594,Westmont 401,CA,33.762421,-118.288214,SUN,2.9
61595,Flambeau Solar Partners,WI,45.7368,-90.471,SUN,2.5
61596,Citizens Agawam Landfill Solar,MA,42.092988,-72.597211,SUN,1.8
61597,Norton Landfill Solar,MA,41.959582,-71.150524,SUN,1.5
61598,Tyngsborough Solar,MA,42.669744,-71.446484,SUN,2.6
61599,"New Road Solar, LLC",NJ,40.403238,-74.567786,SUN,10.0
61600,Old Bridge Solar Farm,NJ,40.444372,-74.243376,SUN,8.8
61601,Raritan Solar - 53 Highway,NJ,40.453864,-74.863033,SUN,8.4
61602,CED Chicopee Solar,MA,42.203921,-72.551031,SUN,3.0
61603,UMASS,MA,42.391306,-72.5325,SUN,4.0
61604,Camden CSD Solar Array,NY,43.312306,-75.695263,SUN,1.8
61605,San Luis Valley Solar Array,CO,37.777,-106.22,SUN,2.7
61606,Vilas Solar Array,CO,37.384,-102.466,SUN,4.0
61607,Stenner Creek Solar,CA,35.32,-120.691,SUN,4.5
61608,Montgomery County Solar,MD,39.113,-77.236,SUN,1.9
61609,"Heartland Divide Wind Project, LLC",IA,41.71138,-94.80199,WND,103.5
61610,NC 102 Project LLC,NC,35.2925,-80.4975,SUN,74.8
61611,Techren Solar I LLC,NV,35.851336,-114.974386,SUN,100.0
61612,"WED Kingstown Solar I, LLC - West",RI,41.49175,-71.624581,SUN,1.5
61613,WED Stilson Solar,RI,41.518751,-71.686461,SUN,2.0
61614,Cyril,OK,34.8981,-98.227872,SUN,5.0
61615,Hinton,OK,35.494656,-98.385661,SUN,3.0
61616,Marietta,OK,33.943183,-97.108608,SUN,3.0
61617,Pine Ridge,OK,35.013397,-98.444717,SUN,3.0
61618,Tuttle,OK,35.266556,-97.846528,SUN,4.0
61619,CDCR (CA) - Solano State Prison,CA,38.32272,-121.97062,SUN,1.1
61620,CDCR (CA) - Corcoran State Prison,CA,36.06502,-119.55756,SUN,5.0
61621,CDCR (CA) - Wasco State Prison,CA,35.60053,-119.40366,SUN,1.5
61622,WED Kingstown Solar I - East Array,RI,41.492253,-71.619114,SUN,3.0
61625,West Moore Solar II,TX,33.61748,-96.6284,SUN,5.0
61626,Dundas Solar Holdings LLC CSG,MN,44.439647,-93.197327,SUN,5.0
61627,Waterville CSG Solar Holdings LLC,MN,44.197103,-93.571169,SUN,5.0
61628,Kilroy Solar,CA,32.936137,-117.234157,SUN,1.1
61629,West Brookfield Solar - Gilbertsville Rd,MA,42.272516,-72.210291,SUN,4.0
61630,William G Mennen Sports Solar,NJ,40.814851,-74.47586,SUN,1.3
61631,"Chiloquin Solar, LLC",OR,42.610732,-121.861248,SUN,9.9
61633,DG Tufts Science LLC CSG,MA,42.237583,-71.686069,SUN,1.0
61634,DG Dighton LLC CSG,MA,41.801491,-71.144835,SUN,3.1
61635,DG Tufts Knoll LLC CSG,MA,42.24325,-71.672328,SUN,2.0
61636,DG Webster LLC CSG,MA,42.41389,-71.513556,SUN,1.3
61637,Denison Solar Array,OH,40.073337,-82.517957,SUN,1.9
61638,Turtle Creek Wind Farm LLC,IA,43.429604,-92.839506,WND,199.2
61640,Texon Hydroelectric Project,MA,42.221412,-72.85964,WAT,1.5
61641,Seneca Falls Hydroelectric Project,NY,42.915299,-76.78672,WAT,1.7
61642,Waterloo Hydroelectric Project,NY,42.901914,-76.86233,WAT,0.5
61644,August Wind Farm,IA,40.764914,-94.475628,WND,1.8
61645,Altair Community Solar Garden,MN,43.924981,-93.485831,SUN,1.0
61646,LA3 West Baton Rouge Solar Facility,LA,30.465105,-91.331855,SUN,50.0
61647,ENO Paterson Solar,LA,30.011409,-90.023973,SUN,1.1
61648,Robins Air Force Base Solar,GA,32.681222,-83.616387,SUN,128.0
61650,Blazing Star 2 Wind Farm,MN,44.445293,-96.35276,WND,200.0
61651,Capricornus Community Solar Garden,MN,45.398742,-94.717433,SUN,1.0
61653,Alafia Solar,FL,27.723197,-82.025608,SUN,60.0
61654,Balm Solar,FL,27.76284,-82.23463,SUN,74.4
61655,Bonnie Mine Solar,FL,27.89008,-81.98717,SUN,37.5
61656,Grange Hall Solar,FL,27.681278,-82.164656,SUN,61.1
61657,Lake Hancock Solar,FL,27.719139,-82.033889,SUN,49.5
61658,"Cougar Solar, LLC",NC,35.462405,-79.180654,SUN,1.9
61660,Whirlpool Corp-Greenville Wind Farm,OH,40.131293,-84.609857,WND,1.5
61662,Carrizozo Solar,NM,33.610306,-105.747825,SUN,3.0
61663,Lithia Solar,FL,27.753272,-82.164656,SUN,74.5
61664,Mountain View Solar (FL),FL,28.39799,-82.22043,SUN,54.6
61665,Payne Creek Solar,FL,27.664583,-81.964222,SUN,70.3
61666,Peace Creek Solar,FL,27.913306,-81.810111,SUN,55.4
61667,Wimauma Solar and Battery Storage,FL,27.730414,-82.263505,SUN,74.8
61668,"Creston Ridge II, LLC",NE,41.677,-97.391,WND,2.3
61669,Scandia Community Solar Garden,MN,45.28718,-92.8125,SUN,2.5
61670,RJC II Community Solar Garden,MN,44.138851,-93.257152,SUN,1.0
61671,Betcher Community Solar Garden,MN,44.392415,-92.595952,SUN,1.0
61672,Sherburne Community Solar,MN,45.438123,-94.044166,SUN,5.0
61673,Arkwright Summit Wind Farm LLC,NY,42.414911,-79.242681,WND,78.4
61674,Wildcat Ranch Wind Project,TX,33.5296,-102.9619,WND,150.0
61677,Perennial Windfarm,NE,40.631872,-97.642708,WND,2.3
61678,Pinal Central Energy Center Hybrid,AZ,32.875697,-111.551111,SUN,20.0
61680,Tatanka Wi,MN,45.210766,-93.884273,SUN,7.1
61681,Middle Daisy,NM,32.978636,-103.371284,SUN,5.0
61682,USG 1,CA,32.79278,-115.857336,SUN,1.0
61683,USG 2,CA,32.790403,-115.863214,SUN,1.0
61686,Johnson 1 Community Solar,MN,45.483155,-92.815184,SUN,1.0
61688,North Gooding Main Hydro,ID,43.0451,-114.5588,WAT,1.3
61689,Grimm Community Solar,MN,44.731404,-94.609342,SUN,1.0
61690,Foreman's Hill Community Solar,MN,44.553337,-92.636857,SUN,5.0
61691,"Depot Solar Center, LLC",VA,37.276278,-79.116506,SUN,15.0
61692,IVC Solar,CA,32.83186,-115.506629,SUN,3.0
61693,Buckleberry Solar,NC,35.380683,-77.405992,SUN,52.1
61694,Lockheed Martin Solar,FL,28.539415,-81.216368,SUN,1.9
61695,Johnson II Community Solar,MN,45.491965,-92.854173,SUN,1.0
61696,Twiggs Solar,GA,32.604997,-83.491239,SUN,204.0
61697,Lamesa II,TX,32.713326,-101.885218,SUN,50.0
61698,Folsom SP and CSP Sacramento,CA,38.687,-121.16,SUN,1.3
61699,Otarre Solar Park,SC,33.9324,-81.0514,SUN,1.6
61700,PowerFin Kingsbery,TX,30.265877,-97.684861,SUN,2.6
61701,Seabrook Solar,SC,32.56445,-80.742047,SUN,72.5
61703,Sikorsky Aircraft CHP,CT,41.250009,-73.09865,SUN,0.1
61704,Aquila Community Solar,MN,45.651056,-95.3401,SUN,1.0
61705,Acturus Community Solar,MN,44.283211,-93.954417,SUN,1.0
61706,Auriga Community Solar,MN,43.977875,-95.767356,SUN,1.0
61707,Canopus Community Solar,MN,45.428308,-94.823247,SUN,1.0
61708,Sagitta Community Solar,MN,44.948328,-95.386192,SUN,1.0
61709,Libra Community Solar,MN,45.671231,-95.388514,SUN,1.0
61710,Aquarius Community Solar,MN,44.229142,-95.620106,SUN,1.0
61711,Cassiopeia Community Solar,MN,45.647342,-95.328661,SUN,1.0
61712,Crux Community Solar,MN,44.04006,-92.69318,SUN,1.0
61713,Leo Community Solar,MN,43.978197,-95.850781,SUN,1.0
61715,Deneb Community Solar,MN,45.404139,-94.831075,SUN,1.0
61716,Kaus Community Solar,MN,44.050383,-92.961372,SUN,1.0
61717,"IRE Solar I, LLC",NY,44.3,-75.5,SUN,1.0
61718,Aerolease,CA,34.189857,-118.451355,SUN,1.3
61719,"CJ Solar I, LLC",NY,44.7,-75.3,SUN,2.0
61720,"COU Solar I, LLC",NY,44.7,-75.3,SUN,1.5
61724,Onyx - Saratoga Springs Landfill Solar C,NY,43.096874,-73.744855,SUN,2.0
61725,Madison County,NY,43.028289,-75.700978,SUN,1.8
61726,Onyx - Pembroke Landfill Solar,MA,42.049906,-70.802417,SUN,2.4
61727,Onyx - Brockton Thatcher Landfill Solar,MA,42.066369,-70.983446,SUN,3.7
61728,Barrett Farm Solar - Phase I,CT,41.946333,-71.883799,SUN,1.7
61729,Richmond Solar Site 2,IN,39.833452,-84.816212,SUN,7.4
61730,MA Solar Storage 1 Hybrid,MA,42.450729,-71.742627,SUN,1.1
61731,"Solten Plainville 6000, LLC",MA,42.041166,-71.293279,SUN,4.9
61732,Randolph,MA,42.177563,-71.077386,SUN,3.8
61733,Haywood Solar,TN,35.5775,-89.286944,SUN,3.0
61734,Seneca Nation Cattaraugus Wind Turbine,NY,42.5809,-79.1027,WND,1.5
61735,Hilltopper Wind Project,IL,40.03,-89.381,WND,185.0
61736,Woods Hill Solar,CT,41.83184,-71.919867,SUN,20.0
61738,GWCC PV Solar Farm,MD,39.017238,-76.908997,SUN,1.6
61740,Gratis Road Solar Facility,GA,33.844621,-83.697356,SUN,3.0
61744,L'Oreal Solar - Florence,KY,38.987696,-84.608172,SUN,1.1
61745,Aurora County Wind,SD,43.730833,-98.764167,WND,20.0
61746,Brule County Wind,SD,43.717,-98.922,WND,20.0
61747,"Foxtail Wind, LLC",ND,46.098211,-98.880073,WND,150.0
61748,"Southern Current One, LLC",SC,32.947262,-81.215942,SUN,10.2
61750,Wistaria Ranch Solar,CA,32.676,-115.619,SUN,106.7
61751,Rotor Clip,NJ,40.539051,-74.532375,SUN,2.8
61752,Quincy II Solar Garden,CO,39.638409,-104.662508,SUN,1.5
61753,Imboden Solar Garden,CO,39.786769,-104.583574,SUN,1.5
61755,"East Acres Solar NG, LLC",MA,42.487476,-73.242331,SUN,5.8
61756,Meadow Lake Wind Farm VI LLC,IN,40.692552,-87.127011,WND,200.4
61759,Covington Solar Farm,OK,36.31792,-97.58589,SUN,10.0
61762,Sherburne North Project CSG,MN,45.4978,-94.1143,SUN,5.0
61763,Sunshine Gateway Solar Energy Center,FL,30.29,-82.75,SUN,74.5
61764,Gore Mountain Solar II,NY,43.543378,-73.32307,SUN,2.0
61765,HGS Solar I,NY,43.543716,-73.325257,SUN,2.0
61766,Miami Dade Solar Energy Center,FL,25.64,-80.49,SUN,74.5
61767,Pioneer Trail Solar Energy Center,FL,29.08,-81.1,SUN,74.5
61768,Interstate Solar Energy Center,FL,27.5,-80.44,SUN,74.5
61769,Syncarpha Hancock I CSG,MA,42.433031,-73.336092,SUN,2.0
61770,Syncarpha Hancock II CSG,MA,42.426866,-73.346996,SUN,2.0
61771,Syncarpha Hancock III CSG,MA,42.428054,-73.332624,SUN,1.0
61773,"Palmas Wind, LLC",TX,26.288889,-97.496389,WND,144.9
61774,"Syncarpha Still River, LLC CSG",MA,42.42075,-71.641533,SUN,2.0
61775,Town of Otis Wind Energy Project,MA,42.225765,-73.025764,WND,1.5
61776,"Midway Wind, LLC",TX,27.954976,-97.300202,WND,162.9
61778,North 301 Solar,NC,36.213,-77.624,SUN,20.0
61781,Edenton Solar,NC,36.054,-76.544,SUN,5.0
61782,Live Oak Wind Project,TX,31.048557,-100.623114,WND,199.5
61784,Upstream Wind Energy LLC,NE,42.184336,-97.964978,WND,202.5
61785,Camilla Solar Energy Project,GA,31.26955,-84.228721,SUN,171.4
61787,Bishop Hill III,IL,41.211057,-90.276024,WND,119.0
61788,Hilltop Power,MN,43.912882,-96.193221,WND,2.0
61789,"Diamond Vista Wind Project, LLC",KS,38.551,-97.193,WND,299.3
61790,"Shaw Creek Solar, LLC",SC,33.674689,-81.754444,SUN,74.9
61791,Stage Gulch Solar,CA,38.216841,-122.542866,SUN,1.0
61792,Lavio Solar,CA,38.194599,-122.663388,SUN,1.0
61793,Heyer CSG,MN,44.227172,-93.421725,SUN,1.0
61794,Gateway Solar,MD,38.376941,-75.274195,SUN,5.0
61798,Prairie Sky Solar Farm,KS,37.751716,-97.074497,SUN,1.0
61799,Rensselaer Solar Site 2,IN,40.949786,-87.14817,SUN,3.8
61800,DG AMP Solar Smyrna,DE,39.279702,-75.622424,SUN,1.2
61804,City of Rochester Solar,NY,43.176918,-77.678512,SUN,1.8
61805,DG AMP Solar Piqua Staunton,OH,40.140866,-84.23148,SUN,1.8
61807,Hamilton Solar Power Plant,FL,30.444324,-83.186935,SUN,74.9
61809,Stillwater Solar PV II,NV,39.542041,-118.560147,SUN,20.0
61810,Chisum,TX,33.63291,-95.39071,SUN,10.0
61811,Titan Solar,CO,39.68646,-104.01398,SUN,50.0
61813,"Ranchland Solar, LLC",NC,36.472591,-76.154089,SUN,60.0
61814,Kearsarge Concord II,MA,42.449306,-71.420429,SUN,4.5
61815,Kearsarge Granby,MA,42.222962,-72.508328,SUN,0.5
61816,IKEA Oak Creek Rooftop PV System,WI,42.902949,-87.935448,SUN,1.2
61817,Big Lake Project CSG,MN,45.334,-93.792,SUN,5.0
61818,DG AMP Solar Brewster,OH,40.702397,-81.58983,SUN,1.9
61819,IKEA Conshohocken Rooftop PV System,PA,40.095176,-75.306372,SUN,1.0
61820,IKEA New Haven Rooftop PV & Fuel Cell,CT,41.295715,-72.91995,SUN,0.8
61821,IKEA Jacksonville Rooftop PV System,FL,30.23,-81.51,SUN,1.4
61822,"Princeton Energy Center, LLC",NJ,40.339838,-74.62393,SUN,0.2
61824,RPUWD Scheuer Well Solar Project,CA,34.11193,-117.27326,SUN,3.0
61825,Dignity - Siena Campus,NV,36.004293,-115.115305,SUN,1.4
61826,O'Fallon Renewable Energy Center,MO,38.826648,-90.678124,SUN,4.5
61827,Dayton Cutoff Solar,OR,45.17,-123.135,SUN,2.2
61828,Valley Creek Solar,OR,45.033,-123.094,SUN,2.2
61829,Silverton Solar,OR,45.014,-122.807,SUN,2.2
61830,Sheep Solar,OR,44.826,-122.949,SUN,2.2
61831,Colton Solar,OR,45.17,-122.473,SUN,2.2
61832,Interstate Solar,OR,45.129,-122.899,SUN,2.2
61833,Freedom Solar,SC,34.287,-79.148,SUN,5.0
61834,Soboba Community Solar Project,CA,33.767061,-116.905874,SUN,1.0
61835,Grand Ronde Solar,OR,45.054,-123.61,SUN,2.2
61836,"Minco Wind IV, LLC",OK,35.381047,-98.269562,WND,130.0
61840,"Hope Farm Solar, LLC",RI,41.7479,-71.5263,SUN,10.0
61842,"Sun Farm VI, LLC",NC,36.114444,-76.507778,SUN,5.0
61843,SeaWorld Aquatica,CA,32.586536,-117.004884,SUN,1.1
61844,Brush Solar Center,OR,44.465334,-118.204075,SUN,2.8
61847,Broadalbin,NY,43.061306,-74.154885,SUN,2.0
61849,Danville,VA,36.660591,-79.29906,SUN,6.0
61852,Eagle Shadow Mountain Solar Farm,NV,36.629761,-114.684033,SUN,300.0
61853,Jordanelle Dam Hydroelectric Project,UT,40.596605,-111.423589,WAT,6.5
61854,Baker City Solar,OR,44.702418,-117.763482,SUN,15.0
61855,Morgan Solar Center,OR,43.951376,-117.07478,SUN,3.0
61856,Vale Solar Center,OR,44.157874,-117.44434,SUN,3.0
61858,"Stillwater Wind, LLC",MT,45.86584,-109.476647,WND,79.7
61860,Ontario Solar Center,OR,44.112841,-117.028093,SUN,3.0
61862,Dignity - San Martin,NV,36.057181,-115.272131,SUN,1.7
61863,Duanesburg,NY,42.762173,-74.201552,SUN,2.0
61864,"Dix Solar, L.L.C",NJ,39.977433,-74.621862,SUN,13.0
61865,"Rio Bravo Windpower, LLC",TX,26.649,-99.0387,WND,237.6
61866,Wildhorse Mountain Wind Facility,OK,34.591031,-95.191808,WND,100.0
61867,Bovine,TX,29.631324,-96.076894,SUN,10.0
61868,Bronson,TX,29.537482,-95.969548,SUN,10.0
61869,Scenic Hill Solar III,AR,35.46715,-93.51517,SUN,5.0
61870,"Montevideo Solar LLC, CSG",MN,44.899475,-95.694192,SUN,5.0
61871,Sterling Solar (TX),TX,33.166173,-96.172617,SUN,10.0
61872,Lampwick,TX,30.872228,-99.537261,SUN,7.5
61873,Yellow Jacket,TX,31.933841,-97.653747,SUN,5.0
61874,Eddy II,TX,31.291151,-97.260738,SUN,10.0
61875,Cascade Solar (TX),TX,29.205355,-96.023384,SUN,10.0
61876,"Persimmon Creek Wind Farm 1, LLC",OK,36.174278,-99.349164,WND,198.6
61877,"Hanover Solar, LLC",NC,34.800947,-77.213772,SUN,4.9
61878,John A Logan College Solar,IL,37.750571,-89.085297,SUN,1.3
61879,Bartow Solar Energy LLC,FL,27.925984,-81.819102,SUN,7.3
61881,Morning View,NC,35.546315,-79.742842,SUN,2.0
61882,Copperfield,NC,35.340067,-79.991158,SUN,2.0
61883,Hopewell Friends,NC,35.62845,-79.8727,SUN,1.3
61884,Kearney NPPD Solar Project,NE,40.721688,-99.041196,SUN,5.8
61885,Staunton,IN,39.45746,-87.20824,SUN,4.0
61886,Bar D,CO,39.923679,-108.462709,SUN,4.0
61887,Fort Bliss (DEA EPIC),TX,31.829986,-106.372861,SUN,2.0
61888,Johnstown,NY,42.999179,-74.314787,SUN,2.0
61889,Sholes Wind Energy Center,NE,42.3119,-97.3647,WND,160.0
61893,BNB Camden Solar,NJ,39.93903,-75.10802,SUN,2.2
61894,National Raisin,CA,36.624512,-119.673088,SUN,1.0
61895,Toyota HQ Plan,TX,33.084219,-96.84113,SUN,7.7
61898,Solean Solar Project,NY,42.086926,-78.448212,SUN,4.0
61899,Lincoln Ave Solar Project,NY,40.78144,-73.083437,SUN,2.0
61900,Blydenburgh Solar Project,NY,40.815331,-73.182407,SUN,1.5
61901,Redstone Arsenal Hybrid,AL,34.610987,-86.611551,SUN,10.0
61902,Holtsville Solar Project,NY,40.797667,-73.033977,SUN,1.2
61903,Sharon Springs,NY,42.775105,-74.567145,SUN,2.0
61904,Amsterdam North,NY,42.953622,-74.119802,SUN,2.0
61905,Amsterdam South,NY,42.948957,-74.126159,SUN,2.0
61906,Phoebe Solar,TX,31.843422,-102.868295,SUN,250.0
61907,Springfield Solar Project,NJ,40.032087,-74.647387,SUN,7.5
61908,"Stratford Solar Center, LLC",VA,36.660483,-76.56093,SUN,15.0
61911,Ivester Wind Farm,IA,42.33327,-92.946436,WND,90.8
61914,Susquehanna University Solar,PA,40.795166,-76.882525,SUN,3.0
61915,Bowie State Solar,MD,39.019083,-76.759479,SUN,1.3
61916,Pegasus Wind,MI,43.452003,-83.50721,WND,48.0
61917,Kearsarge Oppenheim CSG,NY,43.060223,-74.736424,SUN,1.4
61918,"Blackville Solar Farm, LLC",SC,33.342619,-81.258933,SUN,7.2
61919,"Frontenac Holdco LLC, CSG",MN,44.501673,-92.358711,SUN,5.0
61920,Galloway 1 Solar Farm,TX,31.435932,-99.796613,SUN,250.0
61921,Tahoka Wind,TX,33.150904,-101.679188,WND,300.0
61922,Sunlight Beacon,NY,41.494632,-73.981635,SUN,2.0
61924,"Cumblerland Land Holdings, LLC",AL,34.94974,-86.868053,SUN,14.7
61925,Casa Mesa Wind Energy Center Hybrid,NM,34.604989,-103.966089,WND,50.9
61926,"Armadillo Flats Wind Project, LLC",OK,36.300964,-97.567042,WND,247.3
61928,Saint Albans Solar,VT,44.779729,-73.105823,SUN,4.9
61930,Techren Solar II LLC,NV,35.867258,-114.956428,SUN,200.0
61931,Techren Solar III LLC,NV,35.844106,-114.9713,SUN,25.0
61932,Techren Solar IV LLC,NV,35.892658,-114.936525,SUN,25.0
61933,Adams Nielson Solar,WA,46.95528,-118.621244,SUN,19.2
61934,WHA Southbridge Solar Park CSG,DE,39.723644,-75.545978,SUN,1.4
61935,1634 Solar,SC,34.3368,-80.081493,SUN,2.0
61936,Abbot Solar,SC,33.678358,-80.240292,SUN,2.0
61937,Ace Solar,SC,34.722882,-82.525795,SUN,1.0
61938,Bani Solar,SC,33.953775,-79.93713,SUN,2.0
61939,Blacktip Solar,SC,33.900481,-79.755961,SUN,2.0
61940,Bloom Solar,SC,33.610454,-80.336613,SUN,2.0
61941,Bond Solar,SC,33.617189,-80.362997,SUN,2.0
61942,Gary Solar,SC,34.199094,-80.221678,SUN,2.0
61943,Goldenrod Solar,SC,33.962884,-79.562891,SUN,2.0
61944,Jessamine Solar,SC,34.230544,-79.390606,SUN,1.9
61945,Pelzer Solar I,SC,34.657642,-82.501964,SUN,1.0
61946,Redwing Solar,SC,34.274414,-79.887503,SUN,2.0
61947,River Solar,SC,34.107849,-80.128107,SUN,2.0
61948,Sapphire Solar,SC,33.887786,-79.783683,SUN,2.0
61949,South Solar,SC,33.995392,-79.606062,SUN,2.0
61950,Vincent Solar,SC,34.091583,-80.108313,SUN,2.0
61951,Watauga Solar,SC,34.523944,-79.844619,SUN,2.0
61952,Whitt Solar,SC,34.721613,-82.524315,SUN,2.0
61953,Willis Solar,SC,33.984625,-79.564983,SUN,2.0
61954,Delta Solar Power I,MI,42.7,-84.701,SUN,8.1
61955,Delta Solar Power II,MI,42.707,-84.7,SUN,15.9
61956,MCRD Parris Island PV Hybrid,SC,32.329402,-80.694722,SUN,1.6
61957,"Pratt Wind, LLC",KS,37.55,-98.8,WND,243.5
61958,Broadalbin-Perth Solar,NY,43.018029,-74.191836,SUN,1.5
61959,"Coolidge Solar 1, LLC",VT,43.424817,-72.665336,SUN,19.6
61960,Atood II,SC,35.030303,-81.808469,SUN,2.0
61961,Gaston II,SC,33.778378,-81.110251,SUN,7.5
61962,Holstein 1 Solar Farm,TX,32.104125,-100.162375,SUN,200.0
61965,"Quakertown Solar Farm, LLC",NJ,40.522818,-74.944168,SUN,8.8
61968,"Chisago Holdco LLC, CSG",MN,45.386802,-92.801239,SUN,3.0
61969,"Torrecillas Wind Energy, LLC",TX,27.614411,-98.7945,WND,300.0
61970,Blue Summit II Wind,TX,34.225882,-99.477986,WND,99.4
61971,Corcoran CSG,MN,45.095757,-93.645011,SUN,1.0
61972,Richardson Solar,SC,33.27774,-81.35173,SUN,3.6
61973,Blackville Solar II,SC,33.344319,-81.261774,SUN,20.0
61974,Diamond Solar,SC,33.786193,-81.273625,SUN,8.2
61975,Edison Solar,SC,33.244191,-81.386156,SUN,4.8
61976,Peony Solar,SC,33.502,-81.254,SUN,39.0
61977,Cornillie,MN,45.46013,-92.89609,SUN,1.0
61978,Pinesage,NC,35.220823,-79.51909,SUN,5.0
61979,Syncarpha Prinsburg CSG (Ledeboer),MN,44.931794,-95.188419,SUN,1.0
61980,Syncarpha Clara City CSG I (Stamer),MN,44.955515,-95.357069,SUN,1.0
61982,Columbia Solar Power Plant,FL,29.882644,-82.696145,SUN,74.9
61983,Cottage Grove Project CSG,MN,44.7907,-92.8727,SUN,4.9
61984,"Solomon Forks Wind Project, LLC",KS,39.306,-101.0744,WND,275.6
61985,Colonial Trail West,VA,37.138889,-76.902222,SUN,142.4
61986,Spring Grove I,VA,37.173916,-76.919245,SUN,97.9
61987,West Loch Solar One,HI,21.340339,-158.015084,SUN,20.0
61988,Citrus Ridge Solar,FL,28.40078,-81.61632,SUN,52.0
61989,Pacific Ethanol Madera Solar Array,CA,36.916111,-119.97138,SUN,4.3
61990,TAC-Distributed Energy Resource Hybrid,IL,40.089797,-88.243573,SUN,0.1
61991,"Pioneer Solar (CO), LLC",CO,39.761569,-104.45903,SUN,80.0
61993,Gavilan Community College Solar Project,CA,37.003832,-121.593567,SUN,1.4
61995,UC Merced Solar Hybrid,CA,37.365688,-120.432228,SUN,4.5
61996,"Rankin Solar Center, LLC",SC,34.23453,-79.655149,SUN,10.0
61997,USS Big Lake 1 Solar CSG,MN,45.317071,-93.764931,SUN,1.0
61998,USS Good Solar CSG,MN,45.436226,-92.940656,SUN,1.0
61999,USS Kasch Solar CSG,MN,45.623423,-94.059269,SUN,1.0
62000,USS Rockpoint Solar CSG,MN,45.439639,-92.922057,SUN,1.0
62004,San Pablo Raceway,CA,34.723748,-118.280345,SUN,100.0
62010,Gibbon Solar,MN,44.520923,-94.524364,SUN,3.3
62011,Richmond Spider Solar,VA,38.247123,-77.786223,SUN,20.0
62012,Pleinmont Solar 1,VA,38.247123,-77.786223,SUN,75.0
62013,Pleinmont Solar 2,VA,38.247123,-77.786223,SUN,240.0
62014,Highlander Solar Energy Station 1,VA,38.247123,-77.786223,SUN,165.0
62015,Mustang Two,CA,36.216806,-119.896389,SUN,50.0
62016,UC Riverside Lots 30 & 32,CA,33.97036,-117.33099,SUN,4.0
62017,Riverhead Solar Farm,NY,40.922992,-72.7645,SUN,20.0
62018,Page Solar,NC,35.533191,-78.639456,SUN,1.6
62020,Stanford Campus Solar,CA,37.43434,-122.16077,SUN,3.4
62021,Franklin Solar (CT),CT,41.656,-72.159,SUN,1.0
62023,Wilson Solar (CT),CT,41.656,-72.16,SUN,1.0
62024,Jefferson Solar (CT),CT,41.656,-72.162,SUN,1.0
